-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/1990 through 03/31/2020 
Location: Latitude  34.6078   Longitude 43.6908 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 140.22 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN SRB/FLASHFlux 1/2x1/2 All Sky Insolation Incident on a Horizontal Surface (kW-hr/m^2/day) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
WS10M_MIN MERRA2 1/2x1/2 Minimum Wind Speed at 10 Meters (m/s) 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
ALLSKY_SFC_LW_DWN SRB/FLASHFlux 1/2x1/2 Downward Thermal Infrared (Longwave) Radiative Flux (kW-hr/m^2/day) 
CLRSKY_SFC_SW_DWN SRB/FLASHFlux 1/2x1/2 Clear Sky Insolation Incident on a Horizontal Surface (kW-hr/m^2/day) 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
WS10M_MAX MERRA2 1/2x1/2 Maximum Wind Speed at 10 Meters (m/s) 
KT SRB/FLASHFlux 1/2x1/2 Insolation Clearness Index (dimensionless) 
TS MERRA2 1/2x1/2 Earth Skin Temperature (C) 
RH2M MERRA2 1/2x1/2 Relative Humidity at 2 Meters (%) 
WS10M MERRA2 1/2x1/2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,RH2M,T2M_MAX,T2M_MIN,T2M,WS10M,ALLSKY_SFC_LW_DWN,TS,WS10M_MIN,WS10M_MAX,KT,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN
34.60781,43.69081,1990,04,17,   35.00,   26.50,    9.85,   18.52,    3.13,              7.17,   19.60,    1.53,    4.68,              0.61,              6.23,              6.23
34.60781,43.69081,1990,04,18,   31.71,   27.87,   12.74,   20.30,    3.16,              7.59,   20.74,    1.44,    5.95,              0.59,              6.20,              6.01
34.60781,43.69081,1990,04,19,   34.12,   28.46,   13.10,   20.67,    3.19,              8.04,   21.79,    1.44,    4.89,              0.66,              6.75,              6.75
34.60781,43.69081,1990,04,20,   28.78,   29.91,   13.38,   21.80,    2.55,              8.46,   23.17,    0.59,    4.00,              0.44,              6.37,              4.49
34.60781,43.69081,1990,04,21,   29.83,   28.68,   15.89,   21.88,    5.19,              8.29,   22.69,    2.91,    8.95,              0.66,              6.99,              6.77
34.60781,43.69081,1990,04,22,   31.64,   28.32,   11.38,   19.92,    4.39,              7.26,   21.12,    2.95,    6.39,              0.66,              6.86,              6.86
34.60781,43.69081,1990,04,23,   29.55,   30.82,   12.11,   21.52,    3.17,              7.68,   23.01,    1.86,    4.77,              0.55,              5.70,              5.73
34.60781,43.69081,1990,04,24,   29.86,   32.40,   14.85,   23.71,    3.35,              8.74,   24.36,    2.23,    5.24,              0.57,              6.54,              6.00
34.60781,43.69081,1990,04,25,   31.28,   33.32,   16.51,   24.99,    2.80,              9.29,   25.89,    0.42,    4.08,              0.57,              6.80,              5.96
34.60781,43.69081,1990,04,26,   30.86,   35.60,   17.54,   26.77,    3.24,              8.75,   27.53,    1.79,    4.75,              0.70,              7.30,              7.36
34.60781,43.69081,1990,04,27,   28.36,   36.72,   18.79,   27.93,    2.70,              9.16,   28.97,    1.09,    4.37,              0.68,              7.29,              7.19
34.60781,43.69081,1990,04,28,   26.49,   34.99,   20.30,   27.77,    5.23,              9.62,   28.34,    3.01,    9.76,              0.45,              7.08,              4.82
34.60781,43.69081,1990,04,29,   41.05,   28.72,   16.88,   22.42,    4.74,              8.87,   23.72,    2.01,    8.39,              0.61,              6.84,              6.48
34.60781,43.69081,1990,04,30,   24.58,   30.01,   12.86,   22.16,    2.59,              8.01,   23.03,    0.57,    3.71,              0.69,              7.40,              7.35
34.60781,43.69081,1990,05,01,   24.17,   32.52,   17.10,   24.90,    4.47,              9.21,   25.32,    2.93,    5.99,              0.60,              7.17,              6.47
34.60781,43.69081,1990,05,02,   25.19,   26.01,   14.12,   20.14,    6.31,              8.45,   21.41,    4.04,    9.01,              0.50,              7.31,              5.32
34.60781,43.69081,1990,05,03,   24.93,   27.15,   11.25,   19.48,    2.88,              7.70,   21.58,    0.94,    3.77,              0.61,              6.37,              6.55
34.60781,43.69081,1990,05,04,   23.16,   29.48,   13.25,   21.49,    3.33,              7.62,   23.14,    2.60,    4.01,              0.63,              6.86,              6.84
34.60781,43.69081,1990,05,05,   20.55,   32.28,   14.54,   23.50,    3.89,              7.51,   25.05,    1.13,    5.76,              0.63,              6.79,              6.79
34.60781,43.69081,1990,05,06,   25.20,   27.19,   14.07,   20.33,    5.81,              6.97,   21.88,    3.17,    7.13,              0.64,              6.95,              6.95
34.60781,43.69081,1990,05,07,   23.21,   28.54,   11.71,   20.08,    3.41,              7.96,   21.10,    2.39,    4.36,              0.60,              7.26,              6.52
34.60781,43.69081,1990,05,08,   23.76,   32.30,   13.90,   23.69,    2.88,              8.26,   25.44,    1.94,    3.99,              0.61,              6.66,              6.70
34.60781,43.69081,1990,05,09,   22.72,   35.04,   17.63,   27.02,    2.61,              9.05,   28.74,    0.98,    4.59,              0.55,              7.36,              6.05
34.60781,43.69081,1990,05,10,   25.12,   37.39,   19.73,   29.29,    4.49,              8.93,   30.09,    2.46,    8.63,              0.40,              7.21,              4.36
34.60781,43.69081,1990,05,11,   30.61,   30.78,   19.17,   25.93,    5.22,              8.66,   26.99,    1.91,    8.39,              0.53,              7.08,              5.80
34.60781,43.69081,1990,05,12,   35.45,   28.91,   16.00,   22.56,    4.42,              8.52,   24.75,    2.93,    5.99,              0.58,              7.41,              6.42
34.60781,43.69081,1990,05,13,   29.64,   30.14,   17.18,   23.33,    4.40,              8.68,   24.75,    2.43,    7.56,              0.61,              7.13,              6.72
34.60781,43.69081,1990,05,14,   23.59,   32.50,   16.52,   25.12,    2.37,              8.45,   26.55,    0.56,    3.41,              0.60,              6.71,              6.67
34.60781,43.69081,1990,05,15,   25.58,   34.41,   18.46,   26.51,    3.38,              9.05,   27.78,    2.26,    4.52,              0.40,              6.92,              4.43
34.60781,43.69081,1990,05,16,   20.11,   39.91,   20.69,   29.76,    4.89,              9.07,   30.42,    2.90,    6.52,              0.71,              7.97,              7.88
34.60781,43.69081,1990,05,17,   21.61,   38.29,   20.62,   29.11,    5.19,              9.09,   29.82,    3.27,    7.99,              0.59,              7.55,              6.59
34.60781,43.69081,1990,05,18,   22.82,   36.91,   20.82,   28.68,    4.09,              7.94,   30.33,    2.43,    6.05,              0.65,              7.28,              7.28
34.60781,43.69081,1990,05,19,   22.14,   36.24,   19.27,   27.93,    4.12,              8.16,   29.53,    2.48,    5.24,              0.66,              7.41,              7.41
34.60781,43.69081,1990,05,20,   18.86,   37.28,   19.96,   28.78,    4.21,              8.48,   30.09,    3.24,    5.58,              0.65,              7.29,              7.29
34.60781,43.69081,1990,05,21,   17.53,   39.76,   21.78,   30.98,    5.73,              9.54,   32.28,    4.28,    7.34,              0.65,              7.52,              7.30
34.60781,43.69081,1990,05,22,   19.37,   41.16,   22.42,   32.08,    4.07,              8.49,   33.86,    2.35,    6.24,              0.70,              7.92,              7.92
34.60781,43.69081,1990,05,23,   17.49,   40.85,   24.68,   33.08,    3.07,              8.66,   35.07,    0.68,    5.39,              0.65,              7.38,              7.38
34.60781,43.69081,1990,05,24,   15.49,   42.17,   24.07,   33.34,    4.05,              8.63,   35.29,    1.39,    7.63,              0.66,              7.53,              7.53
34.60781,43.69081,1990,05,25,   19.49,   37.94,   22.60,   30.34,    4.58,              8.69,   31.97,    2.28,    6.71,              0.65,              7.38,              7.38
34.60781,43.69081,1990,05,26,   17.62,   38.46,   21.12,   29.71,    3.56,              8.78,   31.07,    1.00,    6.41,              0.58,              6.48,              6.59
34.60781,43.69081,1990,05,27,   17.61,   38.79,   20.94,   30.38,    3.23,              8.11,   32.35,    2.44,    4.10,              0.60,              6.86,              6.86
34.60781,43.69081,1990,05,28,   15.60,   39.73,   21.24,   30.68,    4.75,              8.18,   32.16,    3.92,    6.82,              0.61,              6.97,              6.97
34.60781,43.69081,1990,05,29,   13.61,   41.12,   22.30,   32.22,    4.74,              8.63,   33.58,    3.55,    7.15,              0.61,              6.92,              6.92
34.60781,43.69081,1990,05,30,   16.29,   42.15,   23.64,   33.54,    4.19,              8.89,   35.30,    2.86,    5.48,              0.64,              7.32,              7.32
34.60781,43.69081,1990,05,31,   12.15,   43.47,   24.12,   33.93,    4.25,              8.71,   35.19,    2.84,    5.52,              0.63,              7.15,              7.15
34.60781,43.69081,1990,06,01,   11.56,   43.60,   23.83,   34.48,    2.68,              8.55,   35.50,    1.35,    4.27,              0.69,              7.90,              7.90
34.60781,43.69081,1990,06,02,   12.72,   43.25,   25.36,   34.46,    3.78,              8.84,   35.32,    1.60,    5.89,              0.69,              7.89,              7.89
34.60781,43.69081,1990,06,03,   23.05,   36.70,   24.46,   30.05,    7.18,              9.44,   31.68,    4.34,    9.66,              0.63,              8.23,              7.20
34.60781,43.69081,1990,06,04,   15.53,   35.37,   19.60,   27.44,    6.21,              9.36,   29.16,    3.92,    8.57,              0.66,              8.43,              7.57
34.60781,43.69081,1990,06,05,   14.59,   38.05,   19.94,   29.48,    4.83,              9.36,   31.09,    3.34,    6.44,              0.64,              8.12,              7.36
34.60781,43.69081,1990,06,06,   13.92,   37.91,   19.55,   29.24,    4.70,              8.61,   30.96,    3.43,    6.77,              0.59,              6.75,              6.75
34.60781,43.69081,1990,06,07,   13.50,   40.40,   20.89,   30.92,    4.58,              8.59,   32.37,    3.56,    6.29,              0.63,              7.26,              7.26
34.60781,43.69081,1990,06,08,   13.22,   43.01,   22.90,   33.35,    3.96,              9.07,   34.70,    2.65,    5.57,              0.62,              7.12,              7.12
34.60781,43.69081,1990,06,09,   13.96,   44.14,   24.86,   35.43,    3.60,              9.06,   36.54,    2.44,    5.37,              0.71,              8.13,              8.13
34.60781,43.69081,1990,06,10,   14.11,   44.18,   26.30,   35.41,    4.89,              9.13,   36.82,    3.50,    6.45,              0.70,              8.07,              8.07
34.60781,43.69081,1990,06,11,   13.22,   43.39,   24.87,   34.47,    4.23,              8.97,   36.18,    3.37,    5.67,              0.70,              8.07,              8.07
34.60781,43.69081,1990,06,12,   12.68,   43.05,   25.49,   34.29,    4.04,              8.93,   36.07,    2.65,    5.93,              0.71,              8.16,              8.16
34.60781,43.69081,1990,06,13,   16.42,   41.23,   24.23,   33.11,    3.79,              8.90,   34.51,    2.18,    5.66,              0.65,              7.47,              7.47
34.60781,43.69081,1990,06,14,   18.57,   41.08,   25.12,   33.46,    4.23,              9.49,   35.19,    2.43,    6.61,              0.71,              8.20,              8.20
34.60781,43.69081,1990,06,15,   19.00,   38.79,   25.10,   32.22,    4.67,              9.48,   34.09,    2.56,    6.14,              0.66,              8.31,              7.65
34.60781,43.69081,1990,06,16,   22.44,   35.54,   24.30,   29.83,    6.04,              8.97,   31.58,    2.93,    8.57,              0.70,              8.14,              8.09
34.60781,43.69081,1990,06,17,   22.39,   36.34,   21.68,   29.69,    3.83,              8.71,   31.67,    0.70,    7.01,              0.70,              8.09,              8.05
34.60781,43.69081,1990,06,18,   20.15,   37.09,   25.14,   30.75,    6.30,              9.27,   32.14,    3.10,    9.31,              0.66,              8.04,              7.61
34.60781,43.69081,1990,06,19,   25.32,   35.43,   22.13,   28.91,    4.48,              8.61,   31.24,    3.11,    6.22,              0.71,              8.18,              8.18
34.60781,43.69081,1990,06,20,   23.22,   36.40,   21.95,   29.34,    4.66,              8.64,   31.62,    3.24,    6.49,              0.71,              8.30,              8.27
34.60781,43.69081,1990,06,21,   19.69,   37.66,   22.07,   30.32,    3.32,              8.78,   32.20,    2.00,    5.34,              0.63,              7.26,              7.28
34.60781,43.69081,1990,06,22,   16.61,   39.42,   22.68,   31.66,    5.46,              8.38,   33.16,    2.84,    7.77,              0.66,              7.59,              7.59
34.60781,43.69081,1990,06,23,   14.71,   41.87,   23.08,   33.33,    6.94,              8.74,   34.77,    5.15,    9.14,              0.66,              7.59,              7.59
34.60781,43.69081,1990,06,24,   12.26,   43.44,   24.17,   34.08,    6.17,              8.86,   35.46,    4.54,    7.41,              0.71,              8.25,              8.25
34.60781,43.69081,1990,06,25,   15.25,   42.39,   24.21,   33.52,    4.09,              8.74,   35.20,    2.61,    5.25,              0.68,              7.88,              7.88
34.60781,43.69081,1990,06,26,   13.05,   42.46,   25.00,   33.54,    5.27,              8.74,   35.01,    3.69,    8.26,              0.71,              8.16,              8.16
34.60781,43.69081,1990,06,27,   14.22,   39.15,   25.36,   31.92,    5.94,              8.53,   33.53,    4.14,    7.73,              0.71,              8.23,              8.23
34.60781,43.69081,1990,06,28,   12.60,   39.51,   20.67,   30.58,    5.17,              8.31,   32.38,    3.85,    8.04,              0.63,              7.29,              7.29
34.60781,43.69081,1990,06,29,   13.26,   40.11,   21.82,   31.54,    4.93,              8.32,   33.28,    2.70,    7.42,              0.73,              8.39,              8.39
34.60781,43.69081,1990,06,30,   13.98,   43.39,   22.79,   33.76,    4.39,              8.82,   35.45,    2.99,    5.03,              0.71,              8.14,              8.14
34.60781,43.69081,1990,07,01,   16.92,   41.61,   26.44,   33.96,    5.51,              9.27,   35.53,    2.47,    8.85,              0.69,              8.01,              7.96
34.60781,43.69081,1990,07,02,   21.30,   38.08,   24.91,   31.73,    4.53,              8.75,   33.87,    2.69,    6.17,              0.67,              7.69,              7.69
34.60781,43.69081,1990,07,03,   22.53,   39.76,   26.25,   32.91,    4.90,              8.97,   34.97,    3.53,    5.99,              0.63,              7.25,              7.25
34.60781,43.69081,1990,07,04,   19.75,   41.57,   25.28,   33.87,    3.69,              8.99,   36.33,    2.28,    6.04,              0.69,              7.92,              7.92
34.60781,43.69081,1990,07,05,   19.86,   42.45,   27.54,   35.00,    4.77,              9.72,   37.13,    3.54,    5.95,              0.66,              7.78,              7.55
34.60781,43.69081,1990,07,06,   18.89,   42.51,   28.14,   35.20,    5.00,              9.55,   36.87,    2.91,    6.88,              0.63,              7.28,              7.28
34.60781,43.69081,1990,07,07,   14.47,   44.40,   26.81,   36.00,    3.64,              9.28,   37.71,    2.67,    5.81,              0.62,              7.09,              7.09
34.60781,43.69081,1990,07,08,   13.67,   45.49,   27.24,   36.61,    4.09,              9.26,   38.27,    3.32,    5.27,              0.62,              7.06,              7.06
34.60781,43.69081,1990,07,09,   12.37,   46.14,   28.00,   37.48,    5.38,              9.16,   39.04,    3.00,    7.27,              0.70,              8.00,              8.00
34.60781,43.69081,1990,07,10,   12.54,   45.33,   29.22,   36.89,    6.76,              9.64,   38.33,    5.02,    9.24,              0.65,              7.68,              7.43
34.60781,43.69081,1990,07,11,   17.90,   42.16,   26.49,   34.56,    5.40,              9.08,   36.34,    3.53,    7.00,              0.68,              7.74,              7.74
34.60781,43.69081,1990,07,12,   20.66,   44.29,   28.34,   36.43,    5.67,              9.59,   38.59,    4.38,    7.46,              0.69,              7.99,              7.85
34.60781,43.69081,1990,07,13,   18.88,   45.84,   29.47,   37.97,    2.66,             10.22,   40.22,    1.48,    4.50,              0.61,              6.91,              6.97
34.60781,43.69081,1990,07,14,   20.33,   44.55,   31.04,   37.56,    3.16,             10.34,   39.28,    0.29,    5.10,              0.68,              7.91,              7.68
34.60781,43.69081,1990,07,15,   19.36,   44.23,   30.38,   37.38,    4.04,              9.89,   39.83,    2.64,    5.87,              0.68,              7.64,              7.67
34.60781,43.69081,1990,07,16,   16.85,   43.89,   29.98,   37.18,    5.17,              9.62,   39.17,    3.99,    6.56,              0.66,              7.45,              7.45
34.60781,43.69081,1990,07,17,   13.49,   44.72,   28.94,   36.55,    4.93,              9.71,   38.47,    3.74,    6.12,              0.67,              7.43,              7.61
34.60781,43.69081,1990,07,18,   13.45,   44.56,   27.69,   36.22,    4.42,              9.33,   37.94,    2.96,    6.55,              0.65,              7.36,              7.36
34.60781,43.69081,1990,07,19,   13.14,   45.59,   27.76,   37.04,    5.06,              9.65,   38.61,    3.02,    8.14,              0.65,              7.37,              7.37
34.60781,43.69081,1990,07,20,   12.34,   46.01,   28.14,   37.08,    5.06,              9.42,   38.87,    4.18,    6.17,              0.59,              6.67,              6.67
34.60781,43.69081,1990,07,21,   12.26,   45.69,   27.65,   36.51,    4.94,              9.78,   37.94,    3.53,    6.65,              0.66,              7.38,              7.38
34.60781,43.69081,1990,07,22,   13.00,   45.75,   28.10,   37.31,    3.26,              9.48,   39.39,    2.02,    4.21,              0.64,              7.20,              7.20
34.60781,43.69081,1990,07,23,   12.72,   45.76,   28.37,   37.49,    3.75,              9.64,   39.45,    2.98,    4.65,              0.63,              7.09,              7.09
34.60781,43.69081,1990,07,24,   16.36,   46.10,   29.91,   38.15,    4.17,              9.71,   40.35,    3.02,    5.41,              0.62,              6.95,              6.95
34.60781,43.69081,1990,07,25,   14.93,   46.80,   30.32,   38.59,    4.94,              9.63,   40.31,    3.36,    6.11,              0.63,              6.98,              6.98
34.60781,43.69081,1990,07,26,   14.93,   45.93,   30.25,   38.09,    5.15,              9.30,   39.80,    3.27,    6.49,              0.63,              7.04,              7.04
34.60781,43.69081,1990,07,27,   16.10,   45.21,   30.36,   37.54,    5.37,              9.21,   39.36,    4.52,    6.25,              0.62,              6.88,              6.88
34.60781,43.69081,1990,07,28,   19.66,   42.82,   27.88,   35.61,    3.81,              9.06,   37.68,    2.42,    5.69,              0.62,              7.00,              6.88
34.60781,43.69081,1990,07,29,   16.54,   43.09,   28.32,   35.60,    6.25,              9.60,   37.10,    3.16,    7.44,              0.63,              7.29,              6.89
34.60781,43.69081,1990,07,30,   20.14,   41.70,   27.93,   34.47,    6.34,              9.12,   36.26,    4.80,    8.43,              0.64,              6.98,              6.98
34.60781,43.69081,1990,07,31,   17.11,   40.11,   24.52,   32.49,    2.94,              9.13,   35.21,    1.48,    4.30,              0.64,              6.95,              7.00
34.60781,43.69081,1990,08,01,   18.58,   43.88,   25.09,   35.00,    5.09,              9.08,   36.61,    2.61,    7.34,              0.63,              6.87,              6.87
34.60781,43.69081,1990,08,02,   20.25,   44.22,   28.87,   36.54,    3.42,              8.76,   39.09,    0.96,    6.04,              0.67,              7.31,              7.31
34.60781,43.69081,1990,08,03,   13.66,   44.40,   29.30,   36.58,    4.11,              8.90,   38.17,    2.53,    5.97,              0.71,              7.69,              7.69
34.60781,43.69081,1990,08,04,   11.05,   42.89,   26.70,   35.01,    3.86,              9.04,   36.10,    1.99,    6.37,              0.71,              7.69,              7.69
34.60781,43.69081,1990,08,05,    9.91,   44.75,   25.95,   35.51,    4.90,              9.10,   36.38,    2.40,    7.31,              0.69,              7.46,              7.46
34.60781,43.69081,1990,08,06,   11.11,   43.58,   25.91,   34.36,    5.80,              8.92,   35.51,    3.80,    9.15,              0.67,              7.17,              7.17
34.60781,43.69081,1990,08,07,   16.03,   40.04,   24.35,   32.25,    4.92,              9.15,   34.07,    3.11,    7.37,              0.63,              7.42,              6.80
34.60781,43.69081,1990,08,08,   15.66,   39.52,   23.28,   31.61,    4.61,              8.61,   33.81,    3.65,    6.39,              0.63,              6.76,              6.76
34.60781,43.69081,1990,08,09,   17.41,   39.71,   22.57,   31.59,    3.44,              8.70,   33.96,    2.56,    4.82,              0.67,              7.15,              7.15
34.60781,43.69081,1990,08,10,   19.89,   39.37,   24.55,   32.17,    3.70,              8.90,   34.55,    2.75,    4.84,              0.69,              7.38,              7.38
34.60781,43.69081,1990,08,11,   17.23,   40.69,   24.51,   32.84,    3.92,              9.14,   34.83,    2.89,    5.25,              0.70,              7.40,              7.40
34.60781,43.69081,1990,08,12,   16.21,   40.59,   24.71,   32.73,    5.01,              9.07,   34.33,    3.62,    6.99,              0.72,              7.60,              7.60
34.60781,43.69081,1990,08,13,   15.65,   42.99,   24.02,   33.41,    6.52,              8.74,   34.49,    4.59,    8.29,              0.70,              7.33,              7.33
34.60781,43.69081,1990,08,14,   16.79,   43.46,   24.30,   33.65,    5.13,              8.83,   35.13,    3.44,    6.13,              0.62,              6.47,              6.47
34.60781,43.69081,1990,08,15,   17.10,   42.14,   25.04,   33.41,    5.79,              8.99,   34.79,    4.27,    7.44,              0.62,              6.46,              6.46
34.60781,43.69081,1990,08,16,   19.65,   41.87,   25.15,   33.43,    5.14,              9.07,   35.12,    3.90,    7.35,              0.62,              6.47,              6.47
34.60781,43.69081,1990,08,17,   16.82,   42.11,   25.30,   33.52,    5.75,              8.81,   34.81,    4.07,    7.35,              0.63,              6.51,              6.51
34.60781,43.69081,1990,08,18,   15.06,   42.80,   23.57,   33.11,    5.25,              8.83,   34.44,    3.76,    6.40,              0.63,              6.54,              6.54
34.60781,43.69081,1990,08,19,   18.44,   40.87,   24.89,   32.42,    5.53,              8.67,   33.81,    3.51,    7.66,              0.63,              6.48,              6.48
34.60781,43.69081,1990,08,20,   17.50,   40.57,   23.25,   32.27,    3.26,              8.90,   34.19,    2.26,    4.53,              0.66,              6.80,              6.80
34.60781,43.69081,1990,08,21,   15.11,   41.64,   24.32,   32.93,    3.89,              8.98,   34.65,    3.12,    5.06,              0.62,              6.31,              6.31
34.60781,43.69081,1990,08,22,   14.17,   41.62,   24.21,   32.86,    4.55,              8.76,   34.19,    3.51,    7.05,              0.64,              6.52,              6.52
34.60781,43.69081,1990,08,23,   15.58,   41.27,   24.52,   32.95,    3.71,              8.85,   34.45,    2.21,    5.42,              0.62,              6.33,              6.33
34.60781,43.69081,1990,08,24,   14.84,   41.25,   25.60,   33.23,    4.00,              9.18,   34.52,    2.84,    5.60,              0.62,              6.27,              6.27
34.60781,43.69081,1990,08,25,   15.22,   40.04,   23.77,   31.95,    4.44,              9.02,   33.47,    3.53,    5.74,              0.61,              6.15,              6.15
34.60781,43.69081,1990,08,26,   18.58,   39.68,   22.32,   31.18,    4.77,              8.77,   32.82,    3.67,    6.13,              0.60,              6.04,              6.04
34.60781,43.69081,1990,08,27,   23.59,   39.31,   24.44,   31.89,    4.42,              9.38,   33.54,    2.97,    6.77,              0.61,              6.02,              6.02
34.60781,43.69081,1990,08,28,   21.60,   40.08,   24.45,   32.39,    3.45,              9.05,   34.32,    2.94,    4.08,              0.62,              6.14,              6.14
34.60781,43.69081,1990,08,29,   20.80,   42.27,   25.69,   33.82,    4.42,              8.87,   35.35,    3.19,    5.93,              0.63,              6.19,              6.19
34.60781,43.69081,1990,08,30,   19.39,   41.83,   26.33,   33.85,    4.89,              8.98,   35.51,    3.67,    6.07,              0.58,              5.66,              5.66
34.60781,43.69081,1990,08,31,   15.85,   40.61,   23.60,   31.86,    4.35,              8.84,   33.32,    3.22,    5.01,              0.66,              6.48,              6.49
34.60781,43.69081,1990,09,01,   18.82,   39.41,   22.96,   31.12,    4.02,              8.71,   32.36,    2.78,    6.28,              0.74,              7.22,              7.22
34.60781,43.69081,1990,09,02,   12.99,   39.90,   22.96,   30.98,    3.05,              8.26,   32.37,    1.16,    4.73,              0.74,              7.20,              7.20
34.60781,43.69081,1990,09,03,   12.46,   40.02,   22.79,   30.69,    3.66,              8.14,   31.90,    1.51,    5.85,              0.76,              7.31,              7.31
34.60781,43.69081,1990,09,04,   12.06,   39.15,   21.59,   30.19,    3.48,              8.33,   31.18,    1.83,    5.65,              0.69,              6.56,              6.56
34.60781,43.69081,1990,09,05,   14.50,   40.16,   23.65,   31.37,    2.90,              8.83,   32.68,    0.63,    4.34,              0.71,              6.75,              6.75
34.60781,43.69081,1990,09,06,   22.71,   38.31,   23.58,   30.74,    4.31,              8.69,   32.11,    3.12,    6.09,              0.77,              7.27,              7.27
34.60781,43.69081,1990,09,07,   21.04,   38.55,   23.66,   30.97,    3.92,              8.69,   32.26,    2.81,    5.75,              0.75,              7.08,              7.08
34.60781,43.69081,1990,09,08,   21.25,   39.53,   23.70,   31.67,    4.16,              8.77,   32.98,    2.77,    6.06,              0.70,              6.53,              6.53
34.60781,43.69081,1990,09,09,   19.76,   40.35,   23.74,   31.90,    5.22,              8.47,   32.86,    3.64,    7.97,              0.68,              6.32,              6.32
34.60781,43.69081,1990,09,10,   16.56,   40.21,   22.12,   30.53,    3.84,              8.34,   31.59,    1.93,    6.23,              0.62,              5.74,              5.74
